authorID	forename	initials	surname
27744	Kenji		Hiraga
27745	Régis	M.	Gauvin
27746	Katsuyu		Wakabayashi
27747	Michael	S.	Fioritto
27748	Susan	K.	Fetics
27749	T.	Matthew	Cocker
27750	Young	K.	Chen
27751	Anna	M.	Costa
27752	Michael		Vidal
27753	Carlos		Baéz
27754	Angelica	M.	Santos
27755	Brendan	P.	Orner
27756	Justin	T.	Ernst
27757	R.	Lane	Coffee
27758	Bert		Willis
27759	Anna	I.	Abramovitch
27760	Frédéric		Robert
27761	Yves		Gimbert
27762	Denés		Konya
27763	Irina	V.	Staina
27764	Rich	G.	Carter
27765	Kurt	F.	Sundermann
27766	Markus		Wartmann
27767	Florian		Huber
27768	Harald		Lannert
27769	Andreas		Ruhl
27770	Max		Lieb
27771	Tilman		Wallmichrath
27772	Hendrik		Luesch
27773	Valerie	J.	Paul
27774	Armin		Sautter
27775	Dietmar	G.	Schmid
27776	Günther		Jung
27777	Lars		Dähne
27778	Stefano		Leporatti
27779	Edwin		Donath
27780	Helmut		Möhwald
27781	Ruikang		Tang
27782	George	H.	Nancollas
27783	Christine	A.	Orme
27784	Patrick		Frank
27785	Alessandro		Aliverti
27786	Giuliana		Zanetti
27787	Attila		Bérces
27788	Gary		Enright
27789	Aloka		Srinivasan
27790	Joseph	E.	Saavedra
27791	Alexander	V.	Nikolaitchik
27792	Daniel	A.	Brady
27793	Keith	M.	Davies
27794	Larry	K.	Keefer
27795	James	D.	Xidos
27796	Tammy	L.	Gosse
27797	E.	Diane	Burke
27798	P.	M.	Sheridan
27799	I.	Al	Jihad
27800	Liliana		Quintanar
27801	Scott		Severance
27802	Patricia		Pérez
27803	Alejandro		Toro-Labbé
27804	Renato		Contreras
27805	Juris	L.	Ekmanis
27806	Bernd		Krawczyk
27807	Bernd		Engels
27808	Patrick	W.	Musch
27809	Xiao-Guang		Zhang
27810	Rohana		Liyanage
27811	Yueju		Wang
27812	Louis		Fogel
27813	Jian	Ping	Gong
27814	Takayuki		Kurokawa
27815	Tetsuharu		Narita
27816	Go		Kagata
27817	Yoshihito		Osada
27818	Goro		Nishimura
27819	Masataka		Kinjo
27820	Yeon	Seok	Cho
27821	Seung-Hyun		Kang
27822	Joon	Soo	Han
27823	Bok	Ryul	Yoo
27824	Il	Nam	Jung
27825	Chulhee		Kim
27826	Kyoung	Taek	Kim
27827	Youngkyu		Chang
27828	Hyun	Hoon	Song
27829	Tai-Yon		Cho
27830	Hye-Jin		Jeon
27831	Kristi	J.	Humphreys
27832	Kwangho		Lee
27833	So-Jung		Park
27834	Jung-Hyuk		Im
27835	Joel	R.	Carney
27836	Brian	C.	Dian
27837	Gina	M.	Florio
27838	Iolinda		Aiello
27839	Davide		Dattilo
27840	Mauro		Ghedini
27841	Attilio		Golemme
27842	Claudio		Palomo
27843	Mikel		Oiarbide
27844	Flavia		Dias
27845	Aurelio		Ortiz
27846	Wirote		Tuntiwechapikul
27847	Jeong	Tae	Lee
27848	Miguel		Salazar
27849	Akihiro		Kishimura
27850	Adel		Rammal
27851	Frédéric		Brisach
27852	Marc		Henry
27853	Andrey	V.	Peresypkin
27854	Cecilia	E. De La	Cruz
27855	Pedro	A.	Derosa
27856	Manoj	P.	Samant
27857	Sridhar		Varadarajan
27858	Jaroslaw		Kanski
27859	Marina		Aksenova
27860	Christopher		Lauderback
27861	D.	Allan	Butterfield
27862	Glenn	C.	Ratcliff
27863	Dorothy	A.	Erie
27864	Tetsuo		Shiba
27865	Megumi		Yamazaki
27866	Kathleen		Last-Barney
27867	Walter		Davidson
27868	Mario		Cardozo
27869	Leah	L.	Frye
27870	Christine	A.	Grygon
27871	Deborah	D.	Jeanfavre
27872	Susan		Pav
27873	Chungeng		Qian
27874	James	M.	Stevenson
27875	Renee		Zindell
27876	Terence	A.	Kelly
27877	Sigurd		Höger
27878	Klaus		Bonrad
27879	Ahmed		Mourran
27880	Uwe		Beginn
27881	Matthew	R.	Hartings
27882	George		Furst
27883	James	M.	Tanko
27884	Ryszard		Pacut
27885	Matthew	R.	Lashley
27886	Qiuyue		Yu
27887	Cynthia	A.	Salhi
27888	Edna	A.	Ambundo
27889	L.	A.	Ochrymowycz
27890	D.	B.	Rorabacher
27891	Duarte		Ananias
27892	Artur		Ferreira
27893	João		Rocha
27894	Paula		Ferreira
27895	José	P.	Rainho
27896	Cláudia		Morais
27897	Luís	D.	Carlos
27898	Jong-Il		Park
27899	Luminita		Duma
27900	Lipeng		Sun
27901	Kihyung		Song
27902	Robert	K.	Szilagyi
27903	Gi		Xue
27904	Shyh-Yeu		Wang
27905	Seok-Cheol		Hong
27906	Xiaowei		Zhuang
27907	Zhi-Xiang		Yu
27908	Rosana	M.	Romano
27909	Scott	Calabrese	Barton
27910	Hyug-Han		Kim
27911	Gary		Binyamin
27912	Yongchao		Zhang
27913	Erik	A.	Syrstad
27914	Shetty		Vivekananda
27915	Robert		Friedline
27916	Neal		Castagnoli
27917	Robert	D.	Hubbard
27918	Scott	R.	Horner
27919	Darcy	A.	Culkin
27920	Michael		Gerisch
27921	Jennifer	R.	Krumper
27922	Marcus		Hans
27923	Hwan	Young	Lee
27924	Yu	Sam	Kim
27925	Erika	A.	Taylor
27926	Hongmei		Li
27927	Qingjia		Yao
27928	Jennifer	A.	Harnisch
27929	Andrew	D.	Pris
27930	Robert	E.	Taylor
27931	J.	E. L.	Waldron
27932	D.	A.	Neumann
27933	Shankar	J.	Shetty
27934	M.	Graça H.	Vicente
27935	Matthias		Stein
27936	Kristian	Rahbek	Knudsen
27937	Tine		Risgaard
27938	Nagatoshi		Nishiwaki
27939	Guido	P.	Pez
27940	Joseph	M.	Mahoney
27941	Corinne	L. D.	Gibb
27942	Bruce	C.	Gibb
27943	Young	Jun	Chung
27944	Chingkuang		Tu
27945	Brian	C.	Tripp
27946	James	G.	Ferry
27947	David	N.	Silverman
27948	Arkadiusz		Chworos
27949	Yannick		Coppel
27950	Igor		Dubey
27951	Steven	R.	Brunette
27952	Nabi	A.	Magomedov
27953	Omayra	L. Padilla De	Jesús
27954	Spiros		Liras
27955	Christopher	L.	Lynch
27956	Andrew	M.	Fryer
27957	Binh	T.	Vu
27958	Frank	N.	Keutsch
27959	Ray	S.	Fellers
27960	Mac	G.	Brown
27961	Mark	R.	Viant
27962	Poul	B.	Petersen
27963	Richard	J.	Saykally
27964	Takahiro		Ozawa
27965	Makoto		Miyasaka
27966	Rika		Iwaura
27967	Kiyoshi		Yase
27968	A.	R.	Schmitzer
27969	S.		Franceschi
27970	E.		Perez
27971	I.		Rico-Lattes
27972	A.		Lattes
27973	L.		Thion
27974	M.		Erard
27975	C.		Vidal
27976	Tibor		Kurtán
27977	Nasri		Nesnas
27978	Yuan-Qiang		Li
27979	Francesco	G.	Gatti
27980	Sergey	A.	Nepogodiev
27981	Jenny	K. Y.	Wong
27982	Klaus		Koehler
27983	Joëlle		Jaffart
27984	David	W.	Lahti
27985	Shuji		Kimura
27986	Dragan	M.	Popović
27987	Snežana	D.	Zarić
27988	Eugen		Deretey
27989	Ting-Hua		Tang
27990	Andras		Perczel
27991	Alexander		Rashin
27992	Eunju	Lee	Tae
27993	Eric		Tippmann
27994	Anthony	P.	Scott
27995	A.		Filippi
27996	M.		Speranza
27997	Jukka		Lukkari
27998	Mikko		Salomäki
27999	Antti		Viinikanoja
28000	Timo		Ääritalo
28001	Janika		Paukkunen
28002	Natalia		Kocharova
28003	Jouko		Kankare
28004	Stepan		Sklenak
28005	Wolfgang		Hinz
28006	Jens		Meiler
28007	Jeanine	J.	Prompers
28008	Dong-Kuk		Lee
28009	Ramon		Crehuet
28010	Josep		Anglada
28011	Jan		Kubelka
28012	Brigitte	S.	Fox
28013	Martin	K.	Beyer
28014	Cristóbal		Rodríguez-García
28015	Aneta	P.	Petkova
28016	Stéphane		Abbet
28017	Elisa		Riedo
28018	Harald		Brune
28019	Ulrich		Heiz
28020	Anna	Maria	Ferrari
28021	Livia		Giordano
28022	Jiafu		Wang
28023	Jun		Yang
28024	Michael	D.	Carducci
28025	Troy		Cayou
28026	Ghassan	E.	Jabbour
28027	Klaus		Kunz
28028	Steve		Döring
28029	Gerald		Kehr
28030	Karen	R.	Hatwell
28031	Lisa	A.	Marzilli
28032	Ramón	Gómez	Arrayás
28033	Jens		Pohlmann
28034	Iwan		Saskiawan
28035	Axel	G.	Griesbeck
28036	Samir		Bondock
28037	Jun		Chen
28038	Tetsuo		Sakai
28039	Naoyuki		Kitamura
28040	Hiroyuki	T.	Takeshita
28041	Nobuhiro		Kuriyama
28042	Lisa	A.	Koterwas
28043	Mark	J.	Dyer
28044	Min-Feng		Yu
28045	Anton		Koval'chuck
28046	Julia	L.	Bricks
28047	Juri	L.	Slominskii
28048	Hirohisa		Dejima
28049	Hidenori		Nakagawa
28050	Yuichi		Ishikawa
28051	Takashi		Uemura
28052	Caroline		McGregor
28053	Christele		Perrin
28054	Myrna		Monck
28055	Patrick		Camilleri
28056	Cordelia		Schiene-Fischer
28057	Alain	T.	Laederach
28058	Ken		Terao
28059	Christopher	T.	Calderone
28060	Ahmad		Ghavami
28061	Morten	T.	Jensen
28062	Birte		Svensson
28063	W.	Brett	Sharp
28064	Md.	Abul	Fazal
28065	Bidhan	C.	Roy
28066	Shuguang		Sun
28067	Sanku		Mallik
28068	Delphine		Felder
28069	Linda	S.	Sapochak
28070	Asanga		Padmaperuma
28071	Nancy		Washton
28072	Flocerfida		Endrino
28073	Gregory	T.	Schmett
28074	Jeffrey		Marshall
28075	Daniel		Fogarty
28076	Vandana		Vij
28077	Christopher	Adam	Hixson
28078	Ana	I.	González
28079	Saloua	El	Chaouch
28080	Sharon	E.	Ashbrook
28081	Andrew	J.	Berry
28082	Stephen		Wimperis
28083	Kohei		Imura
28084	Takahiro		Kawashima
28085	Hiroshi		Ohoyama
28086	Toshio		Kasai
28087	Yu-ichiro		Nakagai
28088	Naoki		Ohkoshi
28089	Takemasa		Tsuji
28090	Hiroshi		Takeuchi
28091	Arianna		Friggeri
28092	Henk-Jan	van	Manen
28093	Tommaso		Auletta
28094	Xue-Mei		Li
28095	Szczepan		Zapotoczny
28096	Neil	A.	Trout
28097	Patrick		Brunelle
28098	Maria		Chrzanowska
28099	Tadeusz		Hermann
28100	Yoshinori		Hirano
28101	Brent	S.	Gaylord
28102	Lee	M.	Slaughter
28103	Nikita		Matsunaga
28104	Soon	Bong	Park
28105	Seung	Jae	Lee
28106	Kyung	Hwa	Son
28107	Sang	Hae	Lee
28108	Myung-Ja		Lee
28109	Jun		Yoo
28110	Yun	Kyong	Lee
28111	Geon	Joon	Lee
28112	Tae	Im	Kang
28113	Ulrich		Fekl
28114	Stefan		Reinartz
28115	Robert		Hudgins
28116	Philippe		Dugourd
28117	J.-R.		Roy
28118	S.		Lavoie
28119	A.		Adnot
28120	Chuanfeng		Chen
28121	Virginia		Chang
28122	Xiaolu		Cai
28123	Eileen		Duesler
28124	Alexander	M.	Khenkin
28125	Ramzi	F.	Sweis
28126	Yasufumi		Miyamoto
28127	Yoshihiro		Matano
28128	Hazumi		Nomura
28129	Mousumi		Sannigrahi
28130	Xianhia		Huang
28131	Mikhail	I.	Sluch
28132	Adelheid		Godt
28133	Erick		Strauss
28134	Kathryn	A.	McMenimen
28135	J.	Dominic	Smith
28136	Timothy	P.	Hanusa
28137	Sunil	K.	Mandal
28138	Sk.	Rasidul	Amin
28139	Andreas		Heumann
28140	Gerrit		Klaerner
28141	Robert	D.	Selliah
28142	Dennis	G.	Hall
28143	Stuart	Y.	Tsuji
28144	Maha		Zewail-Foote
28145	Wei-Ping		Deng
28146	Shu-Li		You
28147	Xue-Long		Hou
28148	Li-Xin		Dai
28149	Yi-Hua		Yu
28150	Wei		Xia
28151	Jeffrey	L.	Bahr
28152	Dmitry	V.	Kosynkin
28153	Michael	J.	Bronikowski
28154	Richard	E.	Smalley
28155	Hiroshi		Ogura
28156	Liliya		Yatsunyk
28157	Dan		Melamed
28158	Christian		Rømming
28159	Sang	Kyu	Lee
28160	A.		Aharoni
28161	L.		Weiner
28162	A.		Lewis
28163	Balázs		Hajgató
28164	Stefania		Abbruzzetti
28165	Jeanne	R.	Small
28166	Louis	J.	Libertini
28167	Enoch	W.	Small
28168	Laurent		Cataldo
28169	Ying-Hong		Sheng
28170	Lowell	D.	Kispert
28171	Valery	V.	Konovalov
28172	Alexander		Dehner
28173	Eckart		Planker
28174	Gerd		Gemmecker
28175	William		Bisson
28176	Maxim	V.	Frash
28177	Ibrahim	M.	Abdou
28178	Huachuan		Cao
28179	Laurent		Brauge
28180	Germinal		Magro
28181	Gang		Zhao
28182	Xiaowen		Sun
28183	Hugues		Bienaymé
28184	Jieping		Zhu
28185	Kumiko		Matsuda
28186	Darin	W.	Laird
28187	John	C.	Gilbert
28188	Mustafa		Varoglu
28189	Yingqing		Mao
28190	Alicia	Marcos	Ramos
28191	Minze	T.	Rispens
28192	Jeroen	K. J. van	Duren
28193	Yaping		Xu
28194	Miquel		Costas
28195	Du-Hwan		Jo
28196	William	H.	Pearson
28197	Yuan		Mi
28198	Patrick		Stoy
28199	Robert	M.	Jones
28200	Troy	S.	Bergstedt
28201	Duncan	W.	McBranch
28202	Kazumichi		Iwata
28203	Jonathan	P.	Lee
28204	Arndt		Heerwagen
28205	Martin		Strobel
28206	Michael		Himmelhaus
28207	Manfred		Buck
28208	Glauco	R.	Souza
28209	J.	Houston	Miller
28210	Xueyan		Zhang
28211	Yingxi		Zhu
28212	Xiaodong		Shi
28213	Henry	E.	Pelish
28214	Nicholas	J.	Westwood
28215	Yan		Feng
28216	Tomas		Kirchhausen
28217	Nanibhushan		Dattagupta
28218	Raphaele		Romelaer
28219	Virginie		Kruger
28220	J.	Marshall	Baker
28221	Kai		Huang
28222	Lanxuan		Doan
28223	Marius		Kölbel
28224	Tom		Beyersdorff
28225	Xiao	Hong	Cheng
28226	Jens		Kain
28227	Vadim		Dudkin
28228	Arné		Dijksman
28229	Arturo		Marino-González
28230	Antoni	Mairata i	Payeras
28231	Isabel	W. C. E.	Arends
28232	Roger	A.	Sheldon
28233	Lee	K.	Yeung
28234	Shigekazu		Matsui
28235	Makoto		Mitani
28236	Junji		Saito
28237	Yasushi		Tohi
28238	Haruyuki		Makio
28239	Naoto		Matsukawa
28240	Yukihiro		Takagi
28241	Kazutaka		Tsuru
28242	Masatoshi		Nitabaru
28243	Takashi		Nakano
28244	Hidetsugu		Tanaka
28245	Norio		Kashiwa
28246	Terunori		Fujita
28247	Gavin	I.	Childs
28248	Trevor	F.	Nolan
28249	Michael	J.	Carrott
28250	Ivo		Doudevski
28251	Paul	T.	Mikulski
28252	Judith	A.	Harrison
28253	Darren	H.	Brouwer
28254	Jean-Michel		Chézeau
28255	Sheryl	D.	Mebane
28256	Shashin		Shah
28257	Rhett	C.	Smith
28258	Tomoki		Nagai
28259	Yukari		Mino
28260	Edith		Monteagudo
28261	Kenichiro		Sato
28262	Michael	A.	Reynolds
28263	Christine	G.	Espino
28264	Paul	M.	Wehn
28265	Jessica		Chow
28266	Lei		Shi
28267	Jinho		Hyun
28268	Ashutosh		Chilkoti
28269	Masaki		Shimizu
28270	Takuya		Fujimoto
28271	Hiroshi		Minezaki
28272	Takeshi		Hata
28273	Nobuyoshi		Miyamoto
28274	Adrian	S.	Muresan
28275	Haim		Diamant
28276	Ka	Yee C.	Lee
28277	Gavin	D.	Reid
28278	Douglas	J.	Whittaker
28279	Mark	A.	Day
28280	Caitriona	M.	Creely
28281	Eimer	M.	Tuite
28282	Godfrey	S.	Beddard
28283	Ralf		Warmuth
28284	Dirk		Marsitzky
28285	Robert		Vestberg
28286	Paul		Blainey
28287	Beverly	T.	Tang
28288	Kenneth	R.	Carter
28289	Uwe		Richter
28290	Michael	S.	VanNieuwenhze
28291	Scott	C.	Mauldin
28292	Niall		O'Sullivan
28293	Kevin	M.	Ryan
28294	Timothy	A.	Crowley
28295	Hendrik		Visser
28296	Uwe		Bergmann
28297	Pieter		Glatzel
28298	B.		Sieve
28299	X.	Z.	Chen
28300	R.		Henning
28301	P.		Brazis
28302	C.	R.	Kannewurf
28303	J.	A.	Cowen
28304	M.	G.	Kanatzidis
28305	Andrea	J.	Osisek
28306	Shixiang		Yan
28307	Robert		Shapiro
28308	Ming		Xiao
28309	Mercedes		Álvaro
28310	Carlos		Pérez
28311	John	B.	Grutzner
28312	Kevin	W.	Stewart
28313	Michael	D.	Lumsden
28314	Peter	A.	Beckmann
28315	Werner		Fuss
28316	Wolfram	E.	Schmid
28317	Sergei	A.	Trushin
28318	Matthias		Grüne
28319	Manfred		Diedering
28320	Marie		Heitzmann
28321	Flora		Meilleur
28322	Giovanni		Scalmani
28323	Andreas		Buchholz
28324	Gerdenis		Kodis
28325	Linda	de la	Garza
28326	Olga		Dmitrenko
28327	Zhiqiang		Xu
28328	Amy	L.	Prieto
28329	Melissa	S.	Sander
28330	Marisol	S.	Martín-González
28331	Ronald		Gronsky
28332	Timothy		Sands
28333	Tatsuro		Yasukata
28334	Kentaro		Okuma
28335	Ayumi		Okada
28336	Yuji		Koga
28337	Yoshinobu		Yokomori
28338	Shu-Feng		Liu
28339	Christophe		Mihalcea
28340	Dorothea		Büchel
28341	Nobufumi		Atoda
28342	Junji		Tominaga
28343	Hui		Xiong
28344	Craig	R.	Berry
28345	C.		Rameshkumar
28346	Seongpil		Hwang
28347	Ilwhan		Oh
28348	Hirohide		Saito
28349	Yutaka		Isobe
28350	Daigo		Fujioka
28351	Shigeki		Habaue
28352	Taku		Okamura
28353	Theodorus	J. M. de	Bruin
28354	Leonardo	D.	Slep
28355	Joseph	L.	Thorman
28356	Ryan	C.	Nelson
28357	Michael	A.	Kozee
28358	Ji-Young		Shin
28359	Kenji		Yoza
28360	Shinetsu		Igarashi
28361	Timothy	J.	Ness
28362	Paul	L.	Raston
28363	M.	Christina	White
28364	Abigail	G.	Doyle
28365	Kurt		Sattelmeyer
28366	Oscar		Cuyubamba
28367	W.	Clayton	Bunyard
28368	John	F.	Kadla
28369	Joseph	K.	Barbay
28370	Jing		Zhao
28371	Heather		Hesslink
28372	Yukihiro		Hara
28373	Masayasu		Akiyama
28374	Todd	O.	Northcutt
28375	Andrew	J.	Vetter
28376	Luis	M.	Baraldo
28377	Sergey	V.	Kryatov
28378	Elena	V.	Rybak-Akimova
28379	Swapan	K.	Pati
28380	Sanguk		Kim
28381	J.	R.	Quine
28382	Xiulan		Xie
28383	Pattuparambil	R.	Rajamohanan
28384	Carsten		Auel
28385	Matthew	D.	Liptak
28386	Fuqiang		Ban
28387	John		Stevens
28388	Marcus		Schweizer
28389	Yong-Wang		Li
28390	B.		Delmon
28391	J.	A.	Barriocanal
28392	Ari	P.	Seitsonen
28393	Yingjie		Zhu
28394	Kolja		Bedürftig
28395	Herbert		Over
28396	Jan	B. C.	Pettersson
28397	Bernard		Cuenoud
28398	Lucio	Colombi	Ciacchi
28399	Wolfgang		Pompe
28400	Leonor		Saiz
28401	Martin	J.	Packer
28402	Cecily		Andes
28403	Karl		Oyler
28404	Chien-Le		Li
28405	Kuo-Hui		Shen
28406	Chu-Chen		Hu
28407	Young-Shin		Kwak
28408	Anders	E.	Håkansson
28409	Jens	Peter	Jacobsen
28410	Anatoli		Ianoul
28411	Mary	N.	Boyden
28412	Mohammed	Akhter	Hossain
28413	Keita		Hamasaki
28414	Keiko		Takahashi
28415	Hisakazu		Mihara
28416	Shigeki		Hashimoto
28417	Gang		Xia
28418	Hisanari		Onouchi
28419	Alex		Williamson
28420	Mariko		Shiozawa
28421	Masaki		Yoda
28422	Narutoshi		Kamiya
28423	Andrea		Peters
28424	Meitian		Wang
28425	Santhosh		Neelamkavil
28426	Taisheng		Huang
28427	Sripathy		Venkatraman
28428	Dong		Wang
28429	Carma	J.	Nelson
28430	Michael	J.	LaConte
28431	Charles		Karan
28432	Hugo		Morales-Rojas
28433	Aaron	G.	Maestri
28434	Kevin	S.	Cherry
28435	Joseph	J.	Toboni
28436	Bangping		Xiang
28437	Yong	S.	Chong
28438	Fabrice		Mathevet
28439	Srinivasan	C.	Shekar
28440	Ayyalusamy		Ramamoorthy
28441	Lucía		Riera
28442	Esther		García-Rodríguez
28443	Xia-Zhen		Zhu
28444	Yu-Mei		Luo
28445	Michael		Faatz
28446	David	R.	Jensen
28447	Jacob	S.	Pugsley
28448	David	G. I.	Kingston
28449	Michael	E.	Mackay
28450	Yeh	Moon	Chae
28451	M.	E.	González-Núñez
28452	Gloria		Castellano
28453	Cecilia		Andreu
28454	Jorge		Royo
28455	Minerva		Báguena
28456	Rossella		Mello
28457	Gregorio		Asensio
28458	M.	del Pilar	García-Santos
28459	Emilio		Calle
28460	Julio		Casado
28461	Daoji		Gan
28462	L.	Andrew	Lyon
28463	Anna	G.	Bielejewska
28464	Christopher	E.	Marjo
28465	Malika		Ousmer
28466	Norbert	A.	Braun
28467	Claude		Bavoux
28468	Monique		Perrin
28469	Federica		Fochi
28470	Paola		Jacopozzi
28471	Elina		Wegelius
28472	Kari		Rissanen
28473	Pietro		Cozzini
28474	Elena		Marastoni
28475	Emilia		Fisicaro
28476	Paola		Manini
28477	Roel		Fokkens
28478	Enrico		Dalcanale
28479	Mark	S.	Cubberley
28480	Cheng		Pan
28481	Katrin		Pelzer
28482	Karine		Philippot
28483	Fabrice		Dassenoy
28484	Pierre		Lecante
28485	Marie-José		Casanove
28486	Ofer		Reany
28487	Giancarlo		Castellano
28488	Eliana		Gianolio
28489	Roberto		Pagliarin
28490	Anthony	M. T.	Bell
28491	Georgina	C.	Hardy
28492	Ishbel	M.	Marshall
28493	Christopher	A.	Steer
28494	José	M.	Fraile
28495	Víctor		Martínez-Merino
28496	Edward	A.	Esposito
28497	Joseph	M.	Simard
28498	Jorge	J.	Carbó
28499	Paola		Cattaneo
28500	Maurizio		Persico
28501	Terézia		Szabó-Plánka
28502	Zsuzsanna		Árkosi
28503	László		Korecz
28504	Rina		De
28505	Marc		Lor
28506	Tania		Weil
28507	Sivaprasad		Mitra
28508	Uwe-M.		Wiesler
28509	Daria		Sicinska
28510	Gilles		Mailhot
28511	Philip	N.	Ross
28512	Xiaohu		Deng
28513	Kihito		Hada
28514	Toshiko		Watanabe
28515	Toshio		Isobe
28516	Tsutomu		Ishikawa
28517	Philippe		Dauban
28518	Laurent		Sanière
28519	Aurélie		Tarrade
28520	Robert	H.	Dodd
28521	Thomas	E.	Wales
28522	Jason	C.	Brady
28523	Jeffrey	M.	Pietryga
28524	Robert	J.	Wiacek
28525	Toshio		Kita
28526	Izumi		Miura
28527	Noritoshi		Nakayama
28528	Tomohisa		Kawata
28529	Herbert		Dilger
28530	Hee-Seung		Lee
28531	Guangshan		Zhu
28532	Huixin		He
28533	Jisheng		Zhu
28534	Myong	Euy	Lee
28535	Hyeon	Mo	Cho
28536	Min	Seong	Ryu
28537	Masatomo		Kawakami
28538	Miyuki		Fukui
28539	Ayako		Yamashita
28540	Jin		Urano
28541	Paul	D.	Prince
28542	Artem		Belov
28543	Nataliya	N.	Mamedova
28544	Frank	M.	Tabellion
28545	S.	Russell	Seidel
28546	Naoya		Satoh
28547	Toshihiko		Okamoto
28548	Kiyomi		Yasui
28549	Yasuyo		Seko
28550	Elizabeth	S.	Sattely
28551	Yen	Q. V.	Dinh
28552	Felix	N.	Ngassa
28553	Larry	M.	Russon
28554	Zhihong		Zhang
28555	Kurt		Leinenweber
28556	Matt		Bauer
28557	Laurence	A. J.	Garvie
28558	Paul	F.	McMillan
28559	George	H.	Wolf
28560	Carmen		Fernandez
28561	Karen	L.	McFarlane
28562	Shelly	A.	Pizarro
28563	Steve	M.	Todd
28564	Guy		Solladié
28565	Alberta		Ferrarini
28566	Jan		Lang
28567	James	J.	Dechter
28568	Maria		Effemey
28569	S.		Zeena
28570	William	B.	Davis
28571	Concepción		Foces-Foces
28572	Aurea		Echevarría
28573	Nadine		Jagerovic
28574	Uwe		Langer
28575	Oliver		Klein
28576	María		Minguet-Bonvehí
28577	Svetlana		Borisova
28578	Emma	J.	Lobb
28579	Iris		Ma
28580	Norman	C.	Billingham
28581	Steven	P.	Armes
28582	Andrew	L.	Lewis
28583	Richard	J.	Bushby
28584	Owen	R	Lozman
28585	Zhibao		Lu
28586	Zhengguo		Zhu
28587	Zhu-Li		Wan
28588	Ying-Chi		Chu
28589	Satoe	N.	Nakagawa
28590	Panayotis	G.	Katsoyannis
28591	Michael	A.	Weiss
28592	Yuko		Hosokoshi
28593	Keiichi		Katoh
28594	Hiroki		Nakano
28595	J.	Larry	Campbell
28596	M.	Carmen	Carreño
28597	Susana		García-Cerrada
28598	Antonio		Urbano
28599	Miroslav		Zabadal
28600	Oliver		Steinbock
28601	Keith	A.	Johnson
28602	Marc	F. J. M.	Verhagen
28603	I.	Jonathan	Amster
28604	Christophe		Delas
28605	Masayuki		Okajima
28606	Andrew	D.	Bolig
28607	Guillermo	S.	Cortez
28608	Reginald	L.	Tennyson
28609	Paul	J.	Ragogna
28610	Edgar		Ocando-Mavarez
28611	Myrlene		Gee
28612	Miquel		Torrent-Sucarrat
28613	Josep	M.	Luis
28614	Joshua	D.	Horvath
28615	Beomseok		Kim
28616	Steven	L.	Tripp
28617	Jean-Louis		Bantignies
28618	Philippe		Dieudonné
28619	Jean-Louis		Sauvajol
28620	Bao-Tsan		Ko
28621	Luc		Brunsveld
28622	Claire		Kanony
28623	Wahed	A.	Moradi
28624	Jane	Betty	Goh
28625	Hu		Cai
28626	Yihui		Yang
28627	Catherine	E.	Vallet
28628	Ray	A.	Zuhr
28629	David	B.	Beach
28630	Hadley	D.	Sikes
28631	Bosong		Xiang
28632	J.		Ropp
28633	C.		Lawrence
28634	T.	C.	Farrar
28635	J.	L.	Skinner
28636	Catherine		Belle
28637	Catherine		Bougault
28638	Marie-Thérèse		Averbuch
28639	André		Durif
28640	Jean-Louis		Pierre
28641	Aaron	W.	Sanders
28642	Katya		Simon
28643	Yiming		Li
28644	Dejian		Ma
28645	Heather		Kalish
28646	Uwe	M.	Wiesler
28647	Roland		Bauer
28648	Dean	G.	Grier
28649	Scott	R. J.	Oliver
28650	Wen		Jin
28651	Xiangyang		Shi
28652	Zhong-Xia		Wang
28653	Hung-Wing		Li
28654	Qing-Chuan		Yang
28655	Ulrike		Kühn
28656	Sabine		Warzeska
28657	Seung-Joo		Kim
28658	Gérard		Demazeau
28659	Igor		Presniakov
28660	Konstantin		Pokholok
28661	Alexey		Sobolev
28662	Nikolay		Ovanesyan
28663	Valentin		Eroshenko
28664	Robert-Charles		Regis
28665	Michel		Soulard
28666	Joël		Patarin
28667	Allan	G.	Blackman
28668	Andrea	J.	Clarkson
28669	Sunil		Saxena
28670	Annjoe		Wong-Foy
28671	Adam	J.	Moule
28672	Juliette	A.	Seeley
28673	Robert		McDermott
28674	John		Clarke
28675	Nicholas	G.	Dowell
28676	Jamie		McManus
28677	Bjørnar		Arstad
28678	Stein		Kolboe
28679	Sébastien		Francoeur
28680	Jesús		Zurdo
28681	J.	Iñaki	Guijarro
28682	Aloysius		Siriwardena
28683	Malene	R.	Jørgensen
28684	Margreet	A.	Wolfert
28685	Michel	L.	Vandenplas
28686	James	N.	Moore
28687	Barbara	L.	Mojet
28688	Ruep	E.	Lechner
28689	Brian	D.	Dangel
28690	Lunhan		Ding
28691	Alexander	E.	Ribbe
28692	Yegor		Zyrianov
28693	Daniel	G.	Anderson
28694	David		Putnam
28695	Mark	L.	Bushey
28696	Austin		Hwang
28697	Kazuki		Ohno
28698	Rie		Kawai
28699	Akiyoshi		Hirata
28700	Jun-ichiro		Sugimoto
28701	Akira		Sakakura
28702	Masaaki		Hirose
28703	Isabelle		Aujard
28704	Jean-Pierre		Baltaze
28705	Jean-Bernard		Baudin
28706	Emmanuelle		Cogné
28707	Fabien		Ferrage
